,Momentum_Window,Min_Momentum,Top_N,MA_Fast,MA_Slow,Sharpe Ratio,Total Return,CAGR,Max Drawdown,Error,Final Capital
943,52,0.45000000000000007,20,25,100,0.94073136225648,16.194729252796364,0.24473087812197547,-0.33618341998382806,,165739.8831646952
944,52,0.45000000000000007,25,12,50,0.8701334798699478,10.96975473113687,0.21051158543408222,-0.33114474685626355,,115519.99017562423
945,52,0.45000000000000007,25,12,100,0.8831620084969931,11.073820320690665,0.21131829447663297,-0.32049476621230694,,116738.51257582159
946,52,0.45000000000000007,25,25,50,0.8862551622107298,11.80792011223584,0.216833198108622,-0.3216869042682519,,123609.1163745288
947,52,0.45000000000000007,25,25,100,0.8938047164896685,11.3633509767918,0.21352940667749687,-0.3205023315014894,,119537.90640814713
948,52,0.45000000000000007,30,12,50,0.8176720143578562,7.970665606912345,0.18393798033693232,-0.3108619515885587,,85696.13993609117
949,52,0.45000000000000007,30,12,100,0.8274247148971126,7.956541579712974,0.1837944178065951,-0.29895500988315604,,85622.0710728878
950,52,0.45000000000000007,30,25,50,0.8455523682316072,8.933055948607555,0.19325989604399507,-0.30278196340938374,,94889.78743215943
951,52,0.45000000000000007,30,25,100,0.8375458236963822,8.156106799210457,0.18580377696030914,-0.298968889424946,,87529.85961553169
952,52,0.45000000000000007,35,12,50,0.7573359201894239,5.755357713233895,0.15837548936366552,-0.29623723199916163,,64542.98219535399
953,52,0.45000000000000007,35,12,100,0.7544969136442081,5.44653413825884,0.15421146173832656,-0.26766752575428027,,61832.88868591718
954,52,0.45000000000000007,35,25,50,0.7894209275147023,6.523160355193604,0.1680121747821477,-0.2846128665587449,,71878.82943738374
955,52,0.45000000000000007,35,25,100,0.7645003455567247,5.585809457549564,0.1561116791645134,-0.26494857161213403,,63168.76857574662
956,52,0.45000000000000007,40,12,50,0.6864315915366519,4.084237528288759,0.1333154741485385,-0.28715649450935465,,48611.3465764546
957,52,0.45000000000000007,40,12,100,0.7283182416675938,4.494752137082057,0.14010820067851082,-0.2593442251278683,,52609.232949749836
958,52,0.45000000000000007,40,25,50,0.69569130964131,4.220781451845492,0.13562932451525,-0.292868167026922,,49916.86858521081
959,52,0.45000000000000007,40,25,100,0.7429634467083983,4.667716109616009,0.14283081906013395,-0.23589241663904234,,54265.267962056154
960,52,0.5000000000000001,5,12,50,0.9361611309049878,36.41692939049104,0.32148612761063,-0.6167988992055049,,353253.7923534762
961,52,0.5000000000000001,5,12,100,1.0361865081023087,58.59626303720409,0.36968294635177745,-0.5450249644403928,,562649.2144312047
962,52,0.5000000000000001,5,25,50,0.9521335373844999,39.177563744017085,0.3287456255309602,-0.5925133656742104,,379316.9827480412
963,52,0.5000000000000001,5,25,100,1.0559092774169037,63.845589859881734,0.37861022229644936,-0.5210973482713441,,612208.187805566
964,52,0.5000000000000001,10,12,50,0.9589374779116666,27.129265089264695,0.29278579012160577,-0.4974310287571231,,267878.5243973162
965,52,0.5000000000000001,10,12,100,1.0879793945648109,45.800013062024995,0.34443982920504834,-0.46688080191532194,,447857.6927842152
966,52,0.5000000000000001,10,25,50,0.9852904802812422,30.322621855325227,0.30352858478620215,-0.48930890971431257,,298289.2619566473
967,52,0.5000000000000001,10,25,100,1.0898290159538384,45.401302288436185,0.34355485734868974,-0.4668988367176613,,444042.18771350005
968,52,0.5000000000000001,15,12,50,0.913973401948213,17.306012872971905,0.25074461404618864,-0.4171478279114005,,172053.80843122824
969,52,0.5000000000000001,15,12,100,0.9913091471082738,23.472481876394685,0.279004369169072,-0.4033448727046595,,231406.20246398225
970,52,0.5000000000000001,15,25,50,0.9483284945917705,19.88772673330724,0.2635086640524893,-0.4171478279114005,,196318.71554304488
971,52,0.5000000000000001,15,25,100,0.9875130208913494,22.77768918104186,0.2761725227852241,-0.40335469150044123,,224836.40133210795
972,52,0.5000000000000001,20,12,50,0.8521180000500589,11.563517223087548,0.21503027876035796,-0.3733638035878777,,120294.62527307129
973,52,0.5000000000000001,20,12,100,0.8989337031106014,13.604918090214618,0.229190861262637,-0.3361802988072842,,140776.71025314057
974,52,0.5000000000000001,20,25,50,0.8671401910503236,12.367114523951484,0.22084167627560713,-0.3733638035878777,,127989.00213118826
975,52,0.5000000000000001,20,25,100,0.9134624015139748,14.211183260732003,0.23304443181943602,-0.33618341998382806,,146620.49627914236
976,52,0.5000000000000001,25,12,50,0.848290623807411,9.866654564322266,0.20153787703383697,-0.3216887033334754,,104873.98085500974
977,52,0.5000000000000001,25,12,100,0.8503942673971441,9.550841916663837,0.1988137367924021,-0.32049476621230694,,102013.24510877844
978,52,0.5000000000000001,25,25,50,0.863400748419816,10.552189035518639,0.20720815314556518,-0.3216869042682519,,111490.06757996598
979,52,0.5000000000000001,25,25,100,0.860409656755373,9.785166883343162,0.20084204608619904,-0.3205023315014894,,104278.87001812435
980,52,0.5000000000000001,30,12,50,0.8008466037098452,7.292632968962113,0.17679862525413625,-0.30036159752796465,,79218.9416579336
981,52,0.5000000000000001,30,12,100,0.800582770572148,7.004905777430921,0.1736048183903096,-0.29895500988315604,,76524.69486206808
982,52,0.5000000000000001,30,25,50,0.829618782047592,8.188516417019338,0.18612627711802987,-0.30278196340938374,,87777.25345945497
983,52,0.5000000000000001,30,25,100,0.8119453034622881,7.2174252022660985,0.17597380467439572,-0.298968889424946,,78556.32204044488
984,52,0.5000000000000001,35,12,50,0.7541429983336697,5.466462251153119,0.15448566267924035,-0.28050320129829126,,61782.776821052365
985,52,0.5000000000000001,35,12,100,0.7414962403212492,4.990006066220044,0.14770546146398988,-0.2649410398941881,,57454.03194600771
986,52,0.5000000000000001,35,25,50,0.7856356020801084,6.167080824686457,0.16366173702391018,-0.2698523963632336,,68476.724652817
987,52,0.5000000000000001,35,25,100,0.7471698213247551,5.037132652063442,0.14839786581114445,-0.26494857161213403,,57906.0535864902
988,52,0.5000000000000001,40,12,50,0.6791381086754426,3.810478641791123,0.12849827712576767,-0.2727626591212047,,45993.88662579805
989,52,0.5000000000000001,40,12,100,0.7114511311913132,4.045643178208205,0.13265106214110545,-0.2388894281356778,,48309.261404579986
990,52,0.5000000000000001,40,25,50,0.7001954233582823,4.090232801816429,0.1334182663677539,-0.27858966617894376,,48668.66850873109
991,52,0.5000000000000001,40,25,100,0.7247285764901992,4.170179990072329,0.13477842731630707,-0.21947987354996212,,49501.63295887873
